,Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%)
907,Spain,2020,Meat & Seafood,87568.03,80337.87,126.42333333333333,806.59,43.13666666666666
908,Spain,2020,Prepared Food,180954.38,182304.1,113.41777777777777,762.2544444444444,51.38333333333334
909,Spain,2021,Bakery Items,119729.56,112810.26,99.26857142857143,761.6214285714286,46.434285714285714
910,Spain,2021,Beverages,76924.87,70778.73,83.39,661.85,58.833333333333336
911,Spain,2021,Dairy Products,92638.89,87228.5,89.26833333333333,588.72,53.288333333333334
912,Spain,2021,Frozen Food,152039.18,163020.90000000002,25.564999999999998,473.695,43.3925
913,Spain,2021,Fruits & Vegetables,129729.19,127497.03,107.175,1106.71,48.7175
914,Spain,2021,Grains & Cereals,205360.65,211298.49,103.64428571428572,495.30571428571426,57.53285714285715
915,Spain,2021,Meat & Seafood,125309.09,121813.34,92.0,773.772,45.507999999999996
916,Spain,2021,Prepared Food,198032.25,201511.88,103.95285714285714,829.4014285714286,49.65714285714286
917,Spain,2022,Bakery Items,190377.41999999998,187403.37,125.58624999999999,738.23,50.29
918,Spain,2022,Beverages,16295.06,15742.71,194.26,1005.63,32.61
919,Spain,2022,Dairy Products,152753.2,151341.58000000002,109.74000000000001,830.2016666666667,47.23333333333333
920,Spain,2022,Frozen Food,51575.01,52114.94,91.46333333333332,965.9766666666666,47.11333333333334
921,Spain,2022,Fruits & Vegetables,208270.12,201817.8,108.7957142857143,747.0157142857142,50.56428571428571
922,Spain,2022,Grains & Cereals,31901.94,36181.41,103.08,157.45,41.4
923,Spain,2022,Prepared Food,141636.61,150755.69,99.08,896.4399999999999,54.9625
924,Spain,2023,Bakery Items,83752.51999999999,87934.63,107.604,995.518,54.794000000000004
925,Spain,2023,Beverages,181965.47,175695.41999999998,97.55166666666666,792.995,48.653333333333336
926,Spain,2023,Dairy Products,88384.47,92124.62999999999,121.44250000000001,403.7575,50.8575
927,Spain,2023,Frozen Food,140817.51,148013.65,130.53,945.2383333333333,48.025
928,Spain,2023,Fruits & Vegetables,89342.7,85676.31999999999,126.73666666666666,357.3866666666667,58.51
929,Spain,2023,Grains & Cereals,139376.81999999998,129765.98000000001,112.10666666666667,681.3966666666666,46.28
930,Spain,2023,Meat & Seafood,62450.44,59907.22,67.49000000000001,839.21,44.0925
931,Spain,2023,Prepared Food,229328.74,241783.38,84.54714285714286,472.5014285714286,42.84428571428572
932,Spain,2024,Bakery Items,92828.65,91330.52,117.48,597.2933333333333,47.050000000000004
933,Spain,2024,Beverages,137633.04,140895.34,123.845,720.0,47.1875
934,Spain,2024,Dairy Products,35921.259999999995,36116.94,66.21000000000001,559.235,53.185
935,Spain,2024,Frozen Food,287079.17,291516.94,114.53625,891.24875,55.39
936,Spain,2024,Fruits & Vegetables,60279.969999999994,69768.84,134.0275,494.3,45.3525
937,Spain,2024,Grains & Cereals,44364.57,45338.4,114.405,795.9000000000001,48.96
938,Spain,2024,Meat & Seafood,166502.99,169098.1,89.5325,810.625,37.91
939,Spain,2024,Prepared Food,161268.81,168594.93,129.27714285714285,688.8985714285715,57.99714285714286
940,Turkey,2018,Bakery Items,89959.32,91368.58,93.80666666666667,825.37,46.800000000000004
941,Turkey,2018,Beverages,278418.6,274173.37,110.2811111111111,593.9744444444444,50.27
942,Turkey,2018,Dairy Products,108530.13,105867.22,144.865,860.865,58.7375
943,Turkey,2018,Frozen Food,110003.78,110149.85,126.7375,804.375,58.73
944,Turkey,2018,Fruits & Vegetables,94477.5,90328.17,130.74333333333334,819.7299999999999,48.64666666666667
945,Turkey,2018,Grains & Cereals,243321.22999999998,244626.68,109.57285714285715,764.1385714285715,49.63142857142857
946,Turkey,2018,Meat & Seafood,69929.15,72949.34,95.225,753.55,53.25
947,Turkey,2018,Prepared Food,115796.85999999999,110871.81999999999,116.94142857142857,724.4114285714286,49.65857142857143
948,Turkey,2019,Bakery Items,151871.76,158011.03,72.455,818.0433333333334,48.12833333333333
949,Turkey,2019,Beverages,89798.64,89431.73,109.14666666666666,283.35999999999996,59.373333333333335
950,Turkey,2019,Dairy Products,115572.91,121001.06,92.07000000000001,498.42600000000004,51.106
951,Turkey,2019,Frozen Food,173505.49,185722.09,127.742,1069.1460000000002,48.577999999999996
952,Turkey,2019,Fruits & Vegetables,66969.4,70141.69,108.89,754.625,65.625
953,Turkey,2019,Grains & Cereals,11341.32,13072.23,152.59,283.68,50.25
954,Turkey,2019,Meat & Seafood,188334.85,190733.93,99.662,700.506,57.246
955,Turkey,2019,Prepared Food,115569.19,115861.81,77.694,530.2379999999999,53.402
956,Turkey,2020,Bakery Items,146804.58,131427.75,65.952,733.736,47.034000000000006
957,Turkey,2020,Beverages,148516.3,139426.18,119.98599999999999,928.3720000000001,58.178
958,Turkey,2020,Dairy Products,97401.95999999999,88995.0,138.23333333333335,791.3566666666666,54.21666666666666
959,Turkey,2020,Frozen Food,254631.26,256574.7,132.35625,645.0925,42.77375
960,Turkey,2020,Fruits & Vegetables,153764.9,148670.93000000002,87.71499999999999,1116.615,49.25
961,Turkey,2020,Grains & Cereals,71396.11,61278.2,144.95000000000002,368.66333333333336,54.75
962,Turkey,2020,Meat & Seafood,133669.21,135429.43,114.89999999999999,788.4516666666667,52.01166666666666
963,Turkey,2020,Prepared Food,124888.57999999999,131719.04,122.82666666666667,822.7433333333333,34.43666666666667
964,Turkey,2021,Bakery Items,119566.61,111615.72,103.89200000000001,624.616,56.0
965,Turkey,2021,Beverages,209983.88,216478.22,102.49857142857142,440.1885714285714,43.457142857142856
966,Turkey,2021,Frozen Food,32185.079999999998,31663.7,68.305,940.55,48.8875
967,Turkey,2021,Fruits & Vegetables,217479.7,204638.99,84.00999999999999,588.7325000000001,48.70625
968,Turkey,2021,Grains & Cereals,151028.02,141488.28,116.99857142857142,597.2557142857142,63.394285714285715
969,Turkey,2021,Meat & Seafood,129185.83,112779.92,109.63,693.878,49.15
970,Turkey,2021,Prepared Food,9867.52,10616.89,193.95,355.22,51.74
971,Turkey,2022,Bakery Items,60785.47,70055.07,90.6925,927.0975,49.015
972,Turkey,2022,Beverages,56355.7,59152.0,94.66333333333334,936.5600000000001,43.449999999999996
973,Turkey,2022,Frozen Food,108257.75,103663.85,108.83,210.83666666666667,57.60333333333333
974,Turkey,2022,Fruits & Vegetables,135000.66,138536.66,138.525,559.135,52.29333333333333
975,Turkey,2022,Grains & Cereals,174662.86000000002,174791.18,96.83999999999999,924.2166666666667,47.725
976,Turkey,2022,Meat & Seafood,150722.18,146723.88,78.292,625.182,48.480000000000004
977,Turkey,2022,Prepared Food,141411.63,153088.4,108.12,801.534,47.802
978,Turkey,2023,Bakery Items,172299.14,164122.71000000002,148.655,725.6149999999999,47.946666666666665
979,Turkey,2023,Beverages,142417.71000000002,130989.5,108.578,467.66999999999996,54.318000000000005
980,Turkey,2023,Dairy Products,166501.12,171083.78,110.89000000000001,755.656,44.822
981,Turkey,2023,Frozen Food,73173.41,69998.99,101.75333333333333,973.9566666666666,46.19333333333333
982,Turkey,2023,Fruits & Vegetables,31080.120000000003,25834.670000000002,86.14,886.0250000000001,52.644999999999996
983,Turkey,2023,Grains & Cereals,77519.53,84239.73000000001,65.39,1092.9,32.714999999999996
984,Turkey,2023,Meat & Seafood,133598.5,127361.04,106.9525,557.4425,51.379999999999995
985,Turkey,2023,Prepared Food,179416.78,185631.85,95.88,405.02375,50.61
986,Turkey,2024,Bakery Items,90565.5,88796.1,97.81,446.534,50.36
987,Turkey,2024,Beverages,52412.369999999995,54609.100000000006,140.56,402.0133333333333,49.99
988,Turkey,2024,Dairy Products,93681.13,90609.13,111.92,776.85,59.25
989,Turkey,2024,Frozen Food,68573.94,58471.67,122.64333333333333,947.5633333333334,52.63999999999999
990,Turkey,2024,Fruits & Vegetables,162945.46,175618.52000000002,63.653333333333336,929.9050000000001,57.01333333333333
991,Turkey,2024,Grains & Cereals,212065.73,209419.41999999998,113.78800000000001,793.639,47.345
992,Turkey,2024,Meat & Seafood,145070.93,127368.6,68.9875,874.04,44.605
993,Turkey,2024,Prepared Food,227598.52000000002,232281.22,97.19875,651.91,45.52125
994,UK,2018,Bakery Items,72012.37,81518.05,124.10666666666667,635.74,48.89666666666667
995,UK,2018,Beverages,21828.760000000002,18602.43,140.07999999999998,474.84,53.685
996,UK,2018,Dairy Products,64743.86,55066.14,41.650000000000006,198.73000000000002,42.195
997,UK,2018,Frozen Food,79918.55,79738.58,89.8325,863.34,38.54
998,UK,2018,Fruits & Vegetables,78041.83,82803.81,88.77,776.03,62.905
999,UK,2018,Grains & Cereals,99347.89,102708.6,80.232,317.29799999999994,52.784000000000006
1000,UK,2018,Meat & Seafood,111962.06,102535.97,78.91250000000001,695.3625,59.09
1001,UK,2018,Prepared Food,129575.7,122813.48,89.78142857142858,811.2757142857143,50.098571428571425
1002,UK,2019,Bakery Items,109956.88,110306.88,109.446,744.1940000000001,54.762
1003,UK,2019,Beverages,129398.87,107401.66,109.74000000000001,770.2879999999999,49.17
1004,UK,2019,Dairy Products,123702.0,113264.4,66.89666666666666,841.3650000000001,49.89333333333334
1005,UK,2019,Frozen Food,80174.20999999999,87603.19,123.78666666666668,1355.4133333333332,58.06999999999999
1006,UK,2019,Fruits & Vegetables,57488.530000000006,58850.36,119.90333333333332,680.5300000000001,53.35999999999999
1007,UK,2019,Grains & Cereals,54325.76,45950.28,33.61333333333334,838.4433333333333,44.553333333333335
1008,UK,2019,Meat & Seafood,94095.05,98374.44,141.055,352.735,54.565
1009,UK,2019,Prepared Food,24926.49,23777.4,75.55,23.06,44.6
1010,UK,2020,Bakery Items,120057.92,117726.66,135.91,607.146,41.802
1011,UK,2020,Beverages,170501.07,164367.14,90.97833333333334,674.2266666666667,49.13333333333333
1012,UK,2020,Dairy Products,82869.37,84120.49,94.2225,802.4625,59.010000000000005
1013,UK,2020,Frozen Food,60257.22,58134.97,71.35,803.725,54.46000000000001
1014,UK,2020,Fruits & Vegetables,155788.51,142555.07,109.14666666666666,578.15,53.59
1015,UK,2020,Grains & Cereals,13239.45,13883.810000000001,74.74,539.225,66.845
1016,UK,2020,Meat & Seafood,89010.92,94820.2,122.48333333333333,950.4500000000002,53.24333333333333
1017,UK,2020,Prepared Food,94029.15,86760.6,118.83,486.64,45.35
1018,UK,2021,Bakery Items,44596.43,45699.38,141.58333333333334,649.0266666666666,51.94
1019,UK,2021,Beverages,86361.1,96589.07999999999,63.31,534.775,55.72500000000001
1020,UK,2021,Dairy Products,130052.35,124868.87,69.66333333333334,697.2683333333334,39.53
1021,UK,2021,Frozen Food,212147.62,208520.80000000002,84.97857142857143,891.6742857142856,61.06428571428571
1022,UK,2021,Fruits & Vegetables,73784.69,81949.25,69.69,499.14000000000004,43.21333333333334
1023,UK,2021,Grains & Cereals,81096.06,81815.1,94.16666666666667,1054.48,53.20000000000001
1024,UK,2021,Meat & Seafood,15318.23,14014.57,102.65,1330.3,37.92
1025,UK,2021,Prepared Food,146561.33000000002,156471.49,86.76333333333334,859.7566666666667,49.01166666666666
1026,UK,2022,Bakery Items,20211.84,21927.64,112.92999999999999,761.13,46.74666666666667
1027,UK,2022,Beverages,63948.31,67231.62,83.9025,853.175,53.3275
1028,UK,2022,Dairy Products,173606.4,173242.7,85.49,809.8883333333333,52.82833333333334
1029,UK,2022,Frozen Food,173201.28,170155.46,128.818,554.512,47.263999999999996
1030,UK,2022,Fruits & Vegetables,195237.09,205319.54,64.46,813.8575,46.93125
1031,UK,2022,Grains & Cereals,55432.09,51887.770000000004,51.51000000000001,712.4633333333333,58.18666666666667
1032,UK,2022,Meat & Seafood,154608.23,144268.78999999998,107.0775,840.75875,52.17375
1033,UK,2022,Prepared Food,291960.72,291982.11,143.1125,718.3158333333334,51.85666666666666
1034,UK,2023,Bakery Items,129793.41,133606.14,144.2257142857143,812.0914285714287,53.44
1035,UK,2023,Beverages,123682.46,126050.17,148.334,186.394,55.112
1036,UK,2023,Dairy Products,131688.97,129741.66,107.6625,721.5749999999999,48.265
1037,UK,2023,Frozen Food,104238.89,110990.59,139.2925,558.0350000000001,44.62
1038,UK,2023,Fruits & Vegetables,20520.21,23550.12,92.50500000000001,559.145,42.205
1039,UK,2023,Grains & Cereals,114880.34,110321.73000000001,93.56125,938.755,53.2425
1040,UK,2023,Meat & Seafood,50579.020000000004,41577.07000000001,70.53,1203.495,45.28
1041,UK,2023,Prepared Food,190658.51,186755.22,87.53444444444445,501.77777777777777,48.699999999999996
1042,UK,2024,Bakery Items,85954.42,95473.0,110.53333333333335,540.3166666666667,42.31666666666666
1043,UK,2024,Beverages,146962.77000000002,140260.77000000002,97.1725,647.9625,46.082499999999996
1044,UK,2024,Dairy Products,122432.09,114489.5,78.05,827.7000000000002,45.803333333333335
1045,UK,2024,Frozen Food,221978.15999999997,217967.49,141.84428571428572,966.5342857142857,51.637142857142855
1046,UK,2024,Fruits & Vegetables,62581.86,62317.490000000005,72.415,652.1500000000001,40.35
1047,UK,2024,Grains & Cereals,132657.01,133793.11,101.022,987.402,50.108
1048,UK,2024,Meat & Seafood,22742.13,18224.76,120.58,1150.53,40.54
1049,UK,2024,Prepared Food,111895.17,111657.91,50.917500000000004,574.4399999999999,56.9775
1050,USA,2018,Bakery Items,80750.14,72758.36,95.93333333333334,562.6066666666667,51.70333333333334
1051,USA,2018,Beverages,80843.42000000001,77346.9,150.04500000000002,627.4,46.09
1052,USA,2018,Dairy Products,127388.26,127608.34999999999,130.28,591.5400000000001,50.245
1053,USA,2018,Frozen Food,194563.02000000002,201227.72,81.83857142857143,829.9771428571429,47.691428571428574
1054,USA,2018,Fruits & Vegetables,185117.78999999998,184770.16,147.0157142857143,787.72,46.971428571428575
1055,USA,2018,Grains & Cereals,182369.95,167530.88,122.895,640.9283333333334,48.14833333333333
1056,USA,2018,Meat & Seafood,92723.54999999999,97249.02,43.9,972.4666666666666,53.19333333333333
1057,USA,2018,Prepared Food,117321.93,114726.06,122.57249999999999,469.22,44.0625
1058,USA,2019,Bakery Items,82377.65000000001,79642.22,102.9,433.23199999999997,54.998000000000005
1059,USA,2019,Beverages,4136.84,4577.87,185.34,412.77,31.43
1060,USA,2019,Dairy Products,221885.18,225076.18,123.885,493.235,49.85875
1061,USA,2019,Frozen Food,112630.08,104385.29000000001,106.01750000000001,832.8075,47.620000000000005
1062,USA,2019,Fruits & Vegetables,154781.22,164242.27,146.874,927.1719999999999,50.208
1063,USA,2019,Grains & Cereals,39362.1,45480.38,108.385,1084.1750000000002,54.575
1064,USA,2019,Meat & Seafood,112199.79000000001,101354.47,110.0125,976.095,54.8975
1065,USA,2019,Prepared Food,211086.91,197212.87,119.65125,791.775,45.775
1066,USA,2020,Bakery Items,97338.75,106919.55,140.99,888.5733333333333,51.24333333333333
1067,USA,2020,Beverages,78447.88,89670.63,119.68333333333334,391.0566666666666,46.663333333333334
1068,USA,2020,Dairy Products,171881.3,163588.11,121.18375,640.4825,47.6225
1069,USA,2020,Frozen Food,15242.240000000002,16934.41,81.1,813.3299999999999,52.035
1070,USA,2020,Fruits & Vegetables,158297.11,158121.98,110.72714285714287,515.7371428571429,51.46142857142858
1071,USA,2020,Grains & Cereals,16008.15,13462.8,22.08,1281.09,58.04
1072,USA,2020,Meat & Seafood,96755.75,107372.64,105.4475,607.095,61.2175
1073,USA,2020,Prepared Food,58972.76,60459.47,179.35,792.355,37.07
1074,USA,2021,Bakery Items,213213.99,217358.64,79.39142857142858,405.6257142857143,50.957142857142856
1075,USA,2021,Beverages,20066.64,19117.11,71.58,1282.83,39.95
1076,USA,2021,Dairy Products,93519.84,86750.64,95.345,807.655,53.332499999999996
1077,USA,2021,Frozen Food,50665.54,57276.899999999994,97.45,850.0233333333334,40.333333333333336
1078,USA,2021,Fruits & Vegetables,75975.58,65902.18,88.215,955.5550000000001,44.155
1079,USA,2021,Grains & Cereals,73472.81999999999,78829.7,91.84400000000001,662.546,53.992
1080,USA,2021,Meat & Seafood,145807.23,153226.61,93.39,572.2724999999999,57.3875
1081,USA,2021,Prepared Food,30712.260000000002,26316.86,98.715,1214.3600000000001,43.345
1082,USA,2022,Bakery Items,353377.86,356290.34,104.64000000000001,823.945,57.186
1083,USA,2022,Beverages,45426.97,41095.55,123.11,811.1133333333333,59.083333333333336
1084,USA,2022,Dairy Products,120995.95,117895.75,121.172,643.214,48.838
1085,USA,2022,Frozen Food,146315.27000000002,149108.41999999998,124.77999999999999,865.4733333333334,50.465
1086,USA,2022,Fruits & Vegetables,134437.15,137115.65,88.94749999999999,982.2875,50.375
1087,USA,2022,Grains & Cereals,88465.28,83145.82,125.93400000000001,557.482,43.434000000000005
1088,USA,2022,Meat & Seafood,224336.65,217242.34,114.93666666666667,613.0133333333333,49.26444444444444
1089,USA,2022,Prepared Food,126915.34999999999,128760.37,128.5925,645.025,48.805
1090,USA,2023,Bakery Items,121621.79000000001,127930.8,100.49000000000001,670.1475,51.5525
1091,USA,2023,Beverages,175752.01,185111.16999999998,122.58571428571427,792.0014285714286,46.73714285714285
1092,USA,2023,Dairy Products,117204.04,103410.02,72.156,660.5600000000001,54.452
1093,USA,2023,Frozen Food,127324.57,129293.98999999999,121.99333333333334,992.9516666666667,55.876666666666665
1094,USA,2023,Fruits & Vegetables,80030.48000000001,85109.85,96.89,949.3633333333333,44.73333333333333
1095,USA,2023,Grains & Cereals,43490.21,41476.729999999996,108.22333333333331,640.37,51.74333333333333
1096,USA,2023,Meat & Seafood,99807.01000000001,100425.67,58.11,826.5300000000001,45.7175
1097,USA,2023,Prepared Food,99412.25,106780.83,120.785,421.0425,44.730000000000004
1098,USA,2024,Bakery Items,108756.70999999999,108057.63,143.5075,776.3299999999999,53.114999999999995
1099,USA,2024,Beverages,168708.83000000002,182922.74,107.208,868.0840000000001,46.366
1100,USA,2024,Dairy Products,74983.27,66039.13,150.475,584.2125,57.045
1101,USA,2024,Frozen Food,158942.91,173042.54,104.09875,731.1675,45.78
1102,USA,2024,Fruits & Vegetables,124499.76000000001,108874.04999999999,119.752,704.504,58.227999999999994
1103,USA,2024,Grains & Cereals,118512.41,116208.37,117.42833333333333,945.8533333333334,49.975
1104,USA,2024,Meat & Seafood,103268.0,104870.59,105.78,579.826,49.53
1105,USA,2024,Prepared Food,87834.23,83417.86,113.34200000000001,839.7059999999999,53.25600000000001
